intensity,soundfile,time_point,trial_number,acc,trial_type,response,subject,responsd_dur
57.2781721750895,p_s_Acoustic Content Analysis CSUN-1_t_12.wav,19,12,1,FourAFCProc,2,S1,0.633560090702948
59.1395409901937,p_s_Acoustic Content Analysis CSUN-1_t_12.wav,20,12,1,FourAFCProc,2,S1,0.633560090702948
50.3379140581403,p_s_Acoustic Content Analysis CSUN-1_t_13.wav,1,13,1,TwoAFCProc,1,S1,0.633560090702948
61.5762488047282,p_s_Acoustic Content Analysis CSUN-1_t_13.wav,2,13,1,TwoAFCProc,1,S1,0.633560090702948
63.9993847438267,p_s_Acoustic Content Analysis CSUN-1_t_13.wav,3,13,1,TwoAFCProc,1,S1,0.633560090702948
64.4785715738932,p_s_Acoustic Content Analysis CSUN-1_t_13.wav,4,13,1,TwoAFCProc,1,S1,0.633560090702948
63.9944032033285,p_s_Acoustic Content Analysis CSUN-1_t_13.wav,5,13,1,TwoAFCProc,1,S1,0.633560090702948
62.0923603602818,p_s_Acoustic Content Analysis CSUN-1_t_13.wav,6,13,1,TwoAFCProc,1,S1,0.633560090702948
60.9646110534668,p_s_Acoustic Content Analysis CSUN-1_t_13.wav,7,13,1,TwoAFCProc,1,S1,0.633560090702948
60.4709739685059,p_s_Acoustic Content Analysis CSUN-1_t_13.wav,8,13,1,TwoAFCProc,1,S1,0.633560090702948
56.084844316755,p_s_Acoustic Content Analysis CSUN-1_t_13.wav,9,13,1,TwoAFCProc,1,S1,0.633560090702948
60.464137395223,p_s_Acoustic Content Analysis CSUN-1_t_13.wav,10,13,1,TwoAFCProc,1,S1,0.633560090702948
61.4907493591309,p_s_Acoustic Content Analysis CSUN-1_t_13.wav,11,13,1,TwoAFCProc,1,S1,0.633560090702948
60.0663681030273,p_s_Acoustic Content Analysis CSUN-1_t_13.wav,12,13,1,TwoAFCProc,1,S1,0.633560090702948
58.9608516693115,p_s_Acoustic Content Analysis CSUN-1_t_13.wav,13,13,1,TwoAFCProc,1,S1,0.633560090702948
58.6031996409098,p_s_Acoustic Content Analysis CSUN-1_t_13.wav,14,13,1,TwoAFCProc,1,S1,0.633560090702948
58.8430971418108,p_s_Acoustic Content Analysis CSUN-1_t_13.wav,15,13,1,TwoAFCProc,1,S1,0.633560090702948
58.8033777872721,p_s_Acoustic Content Analysis CSUN-1_t_13.wav,16,13,1,TwoAFCProc,1,S1,0.633560090702948
57.5399278004964,p_s_Acoustic Content Analysis CSUN-1_t_13.wav,17,13,1,TwoAFCProc,1,S1,0.633560090702948
57.1936678205218,p_s_Acoustic Content Analysis CSUN-1_t_13.wav,18,13,1,TwoAFCProc,1,S1,0.633560090702948
58.0315055847168,p_s_Acoustic Content Analysis CSUN-1_t_13.wav,19,13,1,TwoAFCProc,1,S1,0.633560090702948
59.0700511932373,p_s_Acoustic Content Analysis CSUN-1_t_13.wav,20,13,1,TwoAFCProc,1,S1,0.633560090702948
51.5111227035522,p_s_Acoustic Content Analysis CSUN-1_t_14.wav,1,14,1,FourAFCProc,4,S1,0.748299319727891
63.9662911551339,p_s_Acoustic Content Analysis CSUN-1_t_14.wav,2,14,1,FourAFCProc,4,S1,0.748299319727891
66.2546730041504,p_s_Acoustic Content Analysis CSUN-1_t_14.wav,3,14,1,FourAFCProc,4,S1,0.748299319727891
66.2228088378906,p_s_Acoustic Content Analysis CSUN-1_t_14.wav,4,14,1,FourAFCProc,4,S1,0.748299319727891
65.8384323120117,p_s_Acoustic Content Analysis CSUN-1_t_14.wav,5,14,1,FourAFCProc,4,S1,0.748299319727891
65.5734470912388,p_s_Acoustic Content Analysis CSUN-1_t_14.wav,6,14,1,FourAFCProc,4,S1,0.748299319727891
60.3757247924805,p_s_Acoustic Content Analysis CSUN-1_t_14.wav,7,14,1,FourAFCProc,4,S1,0.748299319727891
66.8636540004185,p_s_Acoustic Content Analysis CSUN-1_t_14.wav,8,14,1,FourAFCProc,4,S1,0.748299319727891
64.2794914245605,p_s_Acoustic Content Analysis CSUN-1_t_14.wav,9,14,1,FourAFCProc,4,S1,0.748299319727891
51.2127723693848,p_s_Acoustic Content Analysis CSUN-1_t_14.wav,10,14,1,FourAFCProc,4,S1,0.748299319727891
49.75501537323,p_s_Acoustic Content Analysis CSUN-1_t_14.wav,11,14,1,FourAFCProc,4,S1,0.748299319727891
49.3004515511649,p_s_Acoustic Content Analysis CSUN-1_t_14.wav,12,14,1,FourAFCProc,4,S1,0.748299319727891
63.8558850288391,p_s_Acoustic Content Analysis CSUN-1_t_14.wav,13,14,1,FourAFCProc,4,S1,0.748299319727891
64.8303429739816,p_s_Acoustic Content Analysis CSUN-1_t_14.wav,14,14,1,FourAFCProc,4,S1,0.748299319727891
65.4175653457642,p_s_Acoustic Content Analysis CSUN-1_t_14.wav,15,14,1,FourAFCProc,4,S1,0.748299319727891
64.5248314993722,p_s_Acoustic Content Analysis CSUN-1_t_14.wav,16,14,1,FourAFCProc,4,S1,0.748299319727891
62.997715473175,p_s_Acoustic Content Analysis CSUN-1_t_14.wav,17,14,1,FourAFCProc,4,S1,0.748299319727891
61.5809456961496,p_s_Acoustic Content Analysis CSUN-1_t_14.wav,18,14,1,FourAFCProc,4,S1,0.748299319727891
59.5557041168213,p_s_Acoustic Content Analysis CSUN-1_t_14.wav,19,14,1,FourAFCProc,4,S1,0.748299319727891
54.403859274728,p_s_Acoustic Content Analysis CSUN-1_t_14.wav,20,14,1,FourAFCProc,4,S1,0.748299319727891
55.6821779523577,p_s_Acoustic Content Analysis CSUN-1_t_15.wav,1,15,1,TwoAFCProc,1,S1,0.693424036281179
64.115469796317,p_s_Acoustic Content Analysis CSUN-1_t_15.wav,2,15,1,TwoAFCProc,1,S1,0.693424036281179
65.6314490182059,p_s_Acoustic Content Analysis CSUN-1_t_15.wav,3,15,1,TwoAFCProc,1,S1,0.693424036281179
64.9959259033203,p_s_Acoustic Content Analysis CSUN-1_t_15.wav,4,15,1,TwoAFCProc,1,S1,0.693424036281179
63.6048033578055,p_s_Acoustic Content Analysis CSUN-1_t_15.wav,5,15,1,TwoAFCProc,1,S1,0.693424036281179
64.1791643415179,p_s_Acoustic Content Analysis CSUN-1_t_15.wav,6,15,1,TwoAFCProc,1,S1,0.693424036281179
61.4375773838588,p_s_Acoustic Content Analysis CSUN-1_t_15.wav,7,15,1,TwoAFCProc,1,S1,0.693424036281179
63.0569103785924,p_s_Acoustic Content Analysis CSUN-1_t_15.wav,8,15,1,TwoAFCProc,1,S1,0.693424036281179
65.5826808384487,p_s_Acoustic Content Analysis CSUN-1_t_15.wav,9,15,1,TwoAFCProc,1,S1,0.693424036281179
64.0844181605748,p_s_Acoustic Content Analysis CSUN-1_t_15.wav,10,15,1,TwoAFCProc,1,S1,0.693424036281179
62.454029083252,p_s_Acoustic Content Analysis CSUN-1_t_15.wav,11,15,1,TwoAFCProc,1,S1,0.693424036281179
62.0846448625837,p_s_Acoustic Content Analysis CSUN-1_t_15.wav,12,15,1,TwoAFCProc,1,S1,0.693424036281179
61.3442905970982,p_s_Acoustic Content Analysis CSUN-1_t_15.wav,13,15,1,TwoAFCProc,1,S1,0.693424036281179
60.2848031180246,p_s_Acoustic Content Analysis CSUN-1_t_15.wav,14,15,1,TwoAFCProc,1,S1,0.693424036281179
59.6931386675153,p_s_Acoustic Content Analysis CSUN-1_t_15.wav,15,15,1,TwoAFCProc,1,S1,0.693424036281179
58.6585279192243,p_s_Acoustic Content Analysis CSUN-1_t_15.wav,16,15,1,TwoAFCProc,1,S1,0.693424036281179
57.6320577348982,p_s_Acoustic Content Analysis CSUN-1_t_15.wav,17,15,1,TwoAFCProc,1,S1,0.693424036281179
57.8219746180943,p_s_Acoustic Content Analysis CSUN-1_t_15.wav,18,15,1,TwoAFCProc,1,S1,0.693424036281179
57.8844680786133,p_s_Acoustic Content Analysis CSUN-1_t_15.wav,19,15,1,TwoAFCProc,1,S1,0.693424036281179
53.1902834574381,p_s_Acoustic Content Analysis CSUN-1_t_15.wav,20,15,1,TwoAFCProc,1,S1,0.693424036281179
55.1559846060617,p_s_Acoustic Content Analysis CSUN-1_t_16.wav,1,16,1,TwoAFCProc,1,S1,0.673469387755102
63.6297274998256,p_s_Acoustic Content Analysis CSUN-1_t_16.wav,2,16,1,TwoAFCProc,1,S1,0.673469387755102
64.2712233407157,p_s_Acoustic Content Analysis CSUN-1_t_16.wav,3,16,1,TwoAFCProc,1,S1,0.673469387755102
63.6142908732096,p_s_Acoustic Content Analysis CSUN-1_t_16.wav,4,16,1,TwoAFCProc,1,S1,0.673469387755102
64.0093312944685,p_s_Acoustic Content Analysis CSUN-1_t_16.wav,5,16,1,TwoAFCProc,1,S1,0.673469387755102
61.5368161882673,p_s_Acoustic Content Analysis CSUN-1_t_16.wav,6,16,1,TwoAFCProc,1,S1,0.673469387755102
65.7983861650739,p_s_Acoustic Content Analysis CSUN-1_t_16.wav,7,16,1,TwoAFCProc,1,S1,0.673469387755102
65.925776163737,p_s_Acoustic Content Analysis CSUN-1_t_16.wav,8,16,1,TwoAFCProc,1,S1,0.673469387755102
64.6189929417202,p_s_Acoustic Content Analysis CSUN-1_t_16.wav,9,16,1,TwoAFCProc,1,S1,0.673469387755102
63.0425796508789,p_s_Acoustic Content Analysis CSUN-1_t_16.wav,10,16,1,TwoAFCProc,1,S1,0.673469387755102
61.9641952514648,p_s_Acoustic Content Analysis CSUN-1_t_16.wav,11,16,1,TwoAFCProc,1,S1,0.673469387755102
62.3419138590495,p_s_Acoustic Content Analysis CSUN-1_t_16.wav,12,16,1,TwoAFCProc,1,S1,0.673469387755102
61.2939611162458,p_s_Acoustic Content Analysis CSUN-1_t_16.wav,13,16,1,TwoAFCProc,1,S1,0.673469387755102
59.7968575613839,p_s_Acoustic Content Analysis CSUN-1_t_16.wav,14,16,1,TwoAFCProc,1,S1,0.673469387755102
57.7756718226842,p_s_Acoustic Content Analysis CSUN-1_t_16.wav,15,16,1,TwoAFCProc,1,S1,0.673469387755102
56.7354024251302,p_s_Acoustic Content Analysis CSUN-1_t_16.wav,16,16,1,TwoAFCProc,1,S1,0.673469387755102
56.5912824358259,p_s_Acoustic Content Analysis CSUN-1_t_16.wav,17,16,1,TwoAFCProc,1,S1,0.673469387755102
57.0282009669713,p_s_Acoustic Content Analysis CSUN-1_t_16.wav,18,16,1,TwoAFCProc,1,S1,0.673469387755102
53.6959168570382,p_s_Acoustic Content Analysis CSUN-1_t_16.wav,19,16,1,TwoAFCProc,1,S1,0.673469387755102
45.1446088155111,p_s_Acoustic Content Analysis CSUN-1_t_16.wav,20,16,1,TwoAFCProc,1,S1,0.673469387755102
49.7340420314244,p_s_Acoustic Content Analysis CSUN-1_t_17.wav,1,17,1,FourAFCProc,3,S1,0.693424036281179
58.71796471732,p_s_Acoustic Content Analysis CSUN-1_t_17.wav,2,17,1,FourAFCProc,3,S1,0.693424036281179
62.9184096200126,p_s_Acoustic Content Analysis CSUN-1_t_17.wav,3,17,1,FourAFCProc,3,S1,0.693424036281179
63.0553632463728,p_s_Acoustic Content Analysis CSUN-1_t_17.wav,4,17,1,FourAFCProc,3,S1,0.693424036281179
63.5004790169852,p_s_Acoustic Content Analysis CSUN-1_t_17.wav,5,17,1,FourAFCProc,3,S1,0.693424036281179
63.3222814287458,p_s_Acoustic Content Analysis CSUN-1_t_17.wav,6,17,1,FourAFCProc,3,S1,0.693424036281179
